TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
361433,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,2AFXE4,2008,HONDA,ACCORD,GRY,,03032019,2319,"(41.7948287529497, -72.6780884501609)"
361394,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS85024,2006,VOLKSWAGEN,PASSAT,BLACK,,03032019,2252,"(41.7599307019949, -72.687851342036)"
361535,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,3AMUJ9,2002,TOYOTA,CAMRY,BLACK,,03042019,0209,"(41.7340523884117, -72.6899283953045)"
361354,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AA77471,2012,INFINI,M37,GRAY,,03032019,2151,"(41.7743720346135, -72.6912913056643)"
361362,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2008,BMW,3 SERIES,WHITE,,03032019,2152,"(41.766116387815, -72.7050072365548)"
361321,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2002,DODGE,RAM,BLU,,03032019,2033,"(41.7760451275026, -72.698252993265)"
361439,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AM62777,2001,NISSAN,MAXIMA,SILVER,,03032019,2321,"(41.7610268973005, -72.712492547272)"
361360,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR27432,2010,MAZDA,CX9,GRAY,,03032019,2152,"(41.7659596540022, -72.6969328349126)"
361523,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AL34475,2002,ISUZU,AXIOM,BLACK,,03042019,0147,"(41.7596734068994, -72.7047903672769)"
361416,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,SC,NVP793,2016,CHEVY,IMPALA,BLACK,,03032019,2259,"(41.7908844916944, -72.6859779690601)"
361447,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AL54908,2016,MAZDA,3,BLUE,,03032019,2321,"(41.7666383380398, -72.7047246214961)"
361524,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,NY,JCU8446,1999,FORD,ECONOLINE,WHITE,,03042019,0147,"(41.7597941181138, -72.7062290580778)"
361501,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,7WV118,2000,OLDSMOBILE,ALERO,WHITE,,03042019,0114,"(41.7543439427738, -72.685078999881)"
361500,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AH55368,2002,LEXUS,ES300,WHITE,,03042019,0114,"(41.754286866529, -72.6867556399142)"
361424,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,C055106,2011,FORD,F150,GRAY,,03032019,2308,"(41.7545877911784, -72.7114449521643)"
361359,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,353XZD,2006,NISSAN,PATHFINDER,BLACK,,03032019,2152,"(41.7686031807106, -72.6971022356859)"
361356,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1998,ACURA,CL,BLACK,,03032019,2151,"(41.7654624259041, -72.6968723654507)"
361389,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS93726,2002,NISSAN,MAXIMA,GRAY,,03032019,2251,"(41.7571284875017, -72.672039225491)"
361395,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AK35240,1997,INFINITY,I30,BLACK,,03032019,2252,"(41.7576413207963, -72.6837974367246)"
361457,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AM31850,2003,HONDA,ACCORD,SILVER,,03032019,2323,"(41.776599574842, -72.6743516072503)"
361358,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AC69058,2002,CHEVROLET,MALIBU,SILVER,,03032019,2152,"(41.7686031807106, -72.6971022356859)"
361423,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AP01286,2012,TOYOTA,CAMRY,GRAY,,03032019,2308,"(41.7483656084438, -72.7150006992644)"
361573,,,860-296-5382,CT,AM46108,1993,TOYOTA,COROLLA,GREEN,,03042019,0540,"(41.7440080214177, -72.6730851898314)"
361519,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AR28557,2016,KIA,FORTE,BLUE,,03042019,0124,"(41.7688667609012, -72.6813321731045)"
361318,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,XI584,2012,FORD,FUSION,BLU,,03032019,2033,"(41.7735496954626, -72.6957532034732)"
361572,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AG00694,2016,NISSAN,ALTIMA,BLACK,,03042019,0511,"(41.7710160106439, -72.6914382536171)"
361391,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AS16236,2005,CHRYSLER,PACIFICA,BLUE,,03032019,2251,"(41.7611470243174, -72.6845575235568)"
361317,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AM69428,2015,TOYOTA,VENZA,BLK,,03032019,2033,"(41.7735496954626, -72.6957532034732)"
361441,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,642NEY,2003,TOYOTA,ECHO,TAN,,03032019,2321,"(41.7603109228055, -72.7151215145408)"
361551,,,860-296-9663,CT,AR16615,2016,HONDA,CIVIC,BLACK,,03042019,0341,"(41.7440080214177, -72.6730851898314)"
361397,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,118CNR,2001,TOYOTA,SIENNA,GREEN,,03032019,2252,"(41.7567237169499, -72.683957838336)"
361420,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,642SHE,2012,ACURA,TSX,GRAY,,03032019,2307,"(41.7400119457903, -72.7017227443588)"
361563,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,IL,T534341,2019,GREAT DANE,53 FOOT,WHITE,,03042019,0428,"(41.7819961539224, -72.6793160824971)"
361537,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,C067981,2005,FORD,ESCAPE,GREEN,,03042019,0209,"(41.7284661332238, -72.6761237350937)"
361445,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AN12977,2011,BMW,328XI,RED,,03032019,2321,"(41.7653124568438, -72.7160411532917)"
361530,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,7AFUP2,1992,TOYOTA,CAMRY,GRAY,,03042019,0208,"(41.7397314121127, -72.6870519982702)"
361512,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AA24504,2008,TOYOTA,SCION,BLK,,03042019,0123,"(41.7666644747726, -72.6979284373366)"
361444,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,NY,JDA5380,2016,FORD,ESCAPE,BLK,,03032019,2321,"(41.7747458430121, -72.7148672230997)"
361538,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,PA,KCC8661,2016,NISSAN,SENTRA,SILVER,,03042019,0209,"(41.7293090313781, -72.6755152968009)"
361440,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,7AHGR7,2011,HONDA,CRV,RED,,03032019,2321,"(41.7612001078125, -72.7100796800804)"
361388,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AP25316,1998,TOYOTA,CAMRY,GRAY,,03032019,2251,"(41.7546849627767, -72.6731656245129)"
361438,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AR18999,2010,FORD,FUSION,SILVER,,03032019,2321,"(41.7611000544051, -72.712985887644)"
361517,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AS03390,2019,NISSAN,ALTIMA,GRY,,03042019,0124,"(41.766806273027, -72.6767372948937)"
361550,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AE11296,1993,FORD,SUPER DUTY,WHITE,,03042019,0325,"(41.7300176238767, -72.7005078026976)"
361510,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AH98400,2015,KIA,OPTIMA,BROWN,,03042019,0123,"(41.7667298941363, -72.6960245706052)"
361516,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AD06311,2012,AUDI,A5,BLK,,03042019,0124,"(41.7676995417449, -72.6741184992023)"
361415,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2000,NISSAN,ALTIMA,GREEN,,03032019,2259,"(41.7901760188752, -72.6860395710468)"
361443,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AL58850,1994,TOYOTA,CAMRY,BLK,,03032019,2321,"(41.7653124568438, -72.7160411532917)"
361518,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,NY,HMH4390,2002,FORD,EXPLORER,GOLD,,03042019,0124,"(41.7672875938425, -72.67783809416)"
361357,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AG97862,2015,NISSAN,SENTRA,BLACK,,03032019,2151,"(41.7686031807106, -72.6971022356859)"
361320,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,MA,1CAB11,2015,TOYOTA,COROLLA,WHITE,,03032019,2033,"(41.7752398512227, -72.695070971824)"
361456,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AL49516,2004,ACURA,TL,BLUE,,03032019,2323,"(41.776599574842, -72.6743516072503)"
361536,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AJ50487,2004,HYUNDAI,SANTA FE,BLACK,,03042019,0209,"(41.7380222516066, -72.6833251668187)"
361319,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,FL,EQIA52,2013,DODGE,,,,03032019,2033,"(41.7735496954626, -72.6957532034732)"
361515,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,870ZUF,2008,BMW,328XI,GRY,,03042019,0124,"(41.7675272467623, -72.6737568357789)"
361324,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,8AUMT1,2015,NISSAN,ALTIMA,BLACK,,03032019,2044,"(41.7351087537079, -72.6980644571776)"
361390,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AA43377,2005,TOYOTA,CAMRY,GRAY,,03032019,2251,"(41.7570385127335, -72.6803617413101)"
361531,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AS14938,2004,TOYOTA,CAMRY,GRAY,,03042019,0208,"(41.7372412378541, -72.687032292404)"
361574,,,860-296-5382,CT,12CN96,2004,GMC,SIERRA 150,BLUE,,03042019,0543,"(41.7440080214177, -72.6730851898314)"
361392,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,VA,VDC7504,2001,HONDA,ACCORD,BLACK,,03032019,2251,"(41.755423080626, -72.68848647648)"
361361,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AC50323,2018,SUBARU,WRX,RED,,03032019,2152,"(41.7654534747523, -72.7050630399831)"
361552,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AS76409,2018,DODGE,RAM,1500,,03042019,0417,"(41.732588421853, -72.6736231132624)"
361522,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AS01199,2013,NISSAN,ALTIMA,BROWN,,03042019,0147,"(41.7596734068994, -72.7047903672769)"
361442,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,4ASTL6,2004,NISSAN,SENTRA,BLK,,03032019,2321,"(41.7650322836144, -72.7160012033332)"
361539,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AJ68923,2007,TOYOTA,SIENNA,RED,,03042019,0209,"(41.7337984277891, -72.6738374145865)"
361553,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2001,CADILALC,DTS,BLUE,,03042019,0417,"(41.7351987839719, -72.6736808806913)"
361393,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR42871,2005,NISSAN,ALTIMA,GRAY,,03032019,2252,"(41.7599307019949, -72.687851342036)"
361571,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AP17205,2006,CHEVROLET,UPLANDER,WHITE,,03042019,0430,"(41.7710160106439, -72.6914382536171)"
361513,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,MA,719KW3,2013,TOYOTA,CAMRY,GRY,,03042019,0123,"(41.7675590493246, -72.6746997781565)"
361532,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,VA,VYU8102,2006,FORD,EXPEDITION,BLK,,03042019,0208,"(41.7382641780926, -72.6861738515184)"
361480,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,NY,HVU2476,2011,TOYOTA,CAMRY,BLK,,03042019,0059,"(41.7658142967294, -72.7047585156155)"
361540,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,NY,FXB3013,2012,VOLVO,XC6,TAN,,03042019,0254,"(41.7688667609012, -72.6813321731045)"
361533,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,VA,VWM7950,2007,SATURN,VUE,SILVER,,03042019,0208,"(41.7382641780926, -72.6861738515184)"
361396,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,0AKJA1,2002,ACURA,MDX,TAN,,03032019,2252,"(41.7576413207963, -72.6837974367246)"
361534,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,VA,USY2387,2003,TOYOTA,COROLLA,GRAY,,03042019,0208,"(41.7382641780926, -72.6861738515184)"
361514,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,AK,JH,2014,GMC,TERRAIN,TAN,,03042019,0123,"(41.7675590493246, -72.6746997781565)"
361414,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AL93420,2002,TOYOTA,CAMRY,BROWN,,03032019,2259,"(41.7899642004756, -72.6851262848664)"
361353,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,78CJ44,2007,TOYOTA,TUNDRA,GRY,,03032019,2151,"(41.7760451275026, -72.698252993265)"
361349,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AJ91550,2017,KIA,FORTE,WHITE,,03032019,2141,"(41.7466841313852, -72.6813869383355)"
361568,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AS17779,2014,VW,PASS,SIL,,03042019,0430,"(41.7728612971729, -72.6944807610768)"
361493,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AF36562,2003,HONDA,PILOT,BLK,,03042019,0107,"(41.7344450607525, -72.6881357980637)"
361496,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2001,ACURA,3.2,GRY,,03042019,0107,"(41.7432350108093, -72.6840334674825)"
361364,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,NY,T713512C,2015,CHEVY,SUBURAN,,,03032019,2154,"(41.7559185854713, -72.6659808439515)"
361469,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,NJ,J90FZR,2010,CADDY,FRX,,,03042019,0033,"(41.7450281486197, -72.6899016097719)"
361344,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AG90065,2017,HYUNDAI,ELANTRA,RED,,03032019,2140,"(41.7517161755234, -72.6749039422019)"
361486,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,US,G130336,2014,CHEV,CRUZ,GRY,,03042019,0059,"(41.7722424975711, -72.6770023446704)"
361287,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AG47506,2001,SAAB,9-5,BLU,,03032019,2019,"(41.7576266581423, -72.6872171957215)"
361585,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2005,HONDA,ACCORD,GRAY,,03042019,1017,"(41.7441424248827, -72.7006519079937)"
361581,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,HONDA,ACCORD,GRAY,,03042019,0933,"(41.797879994665, -72.6630644298988)"
361502,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,1998,ACURA,3.2,RED,,03042019,0114,"(41.7543439427738, -72.685078999881)"
361580,,,860-296-8588,CT,AP72493,2008,LEXUS,RX350,GREY,,03042019,0925,"(41.7391765420953, -72.6958926539755)"
361352,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AS69409,2008,SUBARU,IMPREZA,BLK,,03032019,2141,"(41.746407064946, -72.674409031561)"
361487,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,SC,MMI473,2013,JEEP,WRANGLER,RED,,03042019,0059,"(41.7715219170297, -72.6775732366692)"
361498,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AJ21018,2000,NISSAN,MAX,BLU,,03042019,0107,"(41.74407391878, -72.683966721306)"
361288,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AR76262,2018,MITS,OUTLANDER,WHIT,,03032019,2019,"(41.7563941821537, -72.6870505391373)"
361564,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,MA,6BMJ10,2002,BUICK,REGAL,BROWN,,03042019,0428,"(41.7967280134481, -72.6643495009607)"
361285,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,NJ,S61FHW,2008,FORD,FUSION,,,03032019,2018,"(41.7580561188142, -72.687068135319)"
361582,,,860-236-2602,,,2006,HONDA,ACCORD,GOLD,,03042019,0935,"(41.7669872166728, -72.6969651977672)"
361579,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AF00397,2010,AUDI,A6 QUATTRO,BLACK,,03042019,0843,"(41.7428065779542, -72.6811792383978)"
361575,,,860-296-5382,NA,NA,2003,ACURA,TL,BLACK,,03042019,0829,"(41.7669872166728, -72.6969651977672)"
361576,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,NH,4365451,2018,DODGE,GRAND CARA,RED,,03042019,0847,"(41.7651484873552, -72.7094352754547)"
361345,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,00JVGB,1991,TOYOTA,4RUNNER,RED,,03032019,2140,"(41.7492625411434, -72.6754901352158)"
361495,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,NH,W609A,2007,CHEVY,IMPALA,RED,,03042019,0107,"(41.7432350108093, -72.6840334674825)"
361286,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,2ATFP5,2004,TOYOTA,MATRIX,GRY,,03032019,2018,"(41.762585907144, -72.6866036437915)"
361472,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AF11170,2009,HOND,CIVIC,BLU,,03042019,0033,"(41.7683117635493, -72.6726234712623)"
361283,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,750XJF,2015,TOYOTA,RAV4,GRY,,03032019,2018,"(41.7580561188142, -72.687068135319)"
361282,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR36702,1996,TOYOTA,COR,GRN,,03032019,2018,"(41.7571983106278, -72.6774509331291)"
361346,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,RI,87911,2019,NISSAN,FROTIER,RED,,03032019,2140,"(41.7482659042969, -72.6785121726475)"
361587,,,860-296-5382,CT,5AWFH9,2008,NISSAN,ALTIMA,SILVER,,03042019,1047,"(41.7838062659841, -72.6765962507815)"
361492,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT03035,2001,TOYOTA,COROLLA,SIL,,03042019,0107,"(41.7459289523648, -72.6783543092264)"
361481,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,430TYD,2017,HONDA,CIVIC,BLU,,03042019,0059,"(41.7663370219423, -72.7048280867343)"
361284,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AT25541,2010,HONDAA,CIVIC,GRY,,03032019,2018,"(41.7580561188142, -72.687068135319)"
361370,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AS85024,2006,VW,PASSAT,BLK,,03032019,2154,"(41.7562951776247, -72.6923479962164)"
361584,,,860-236-2602,CT,AN81010,1997,TOYOTA,GX,TAN,,03042019,0947,"(41.7451280548332, -72.6832127277801)"
361363,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1999,MERCEDEZ,E320,,,03032019,2154,"(41.7298464135478, -72.6688805858692)"
361437,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2001,HONDA,CIVIC,GRY,,03032019,2319,"(41.7890235614059, -72.6779577823799)"
361489,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2005,NISS,ALT,BLK,,03042019,0059,"(41.7695865067821, -72.6836800556025)"
361372,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2003,NISSAN,MAX,GRY,,03032019,2154,"(41.75614332728, -72.6881001205608)"
361368,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM15540,2007,DODGE,GRAND CARA,GRY,,03032019,2154,"(41.7613742329518, -72.6765497598318)"
361366,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AB59900,2003,FORD,RANGER,WHIT,,03032019,2154,"(41.7562658126611, -72.6707786386124)"
361291,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR37583,2015,TOYOTA,CAMRY,GRY,,03032019,2019,"(41.7496341178772, -72.6734646721396)"
361369,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,MA,729TT2,2006,SCION,,,,03032019,2154,"(41.7589713231165, -72.6769121772824)"
361488,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,RI,1C269,2015,HONDA,CIVIC,BLK,,03042019,0059,"(41.7655975940165, -72.6786147734671)"
361436,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AP22280,2003,HONDA,CIVIC,GRY,,03032019,2319,"(41.7876701648188, -72.6803509010439)"
361348,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AS80946,2016,TOYOTA,COROLLA,RED,,03032019,2141,"(41.7482454608798, -72.6789548155705)"
361347,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,C043263,2002,TOYOTA,CAMRY,GRY,,03032019,2140,"(41.7482454608798, -72.6789548155705)"
361471,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,NY,HEV6083,2018,JEEP,CHEROKEE,GRY,,03042019,0033,"(41.7683117635493, -72.6726234712623)"
361470,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AH45434,2013,NISSAN,ALTIMA,BLACK,,03042019,0033,"(41.7439704711169, -72.6893304943415)"
361371,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,MA,7DF955,2009,HONDA,ACCORD,BLK,,03032019,2154,"(41.7637900839687, -72.6891585114643)"
361588,,,860-296-5382,CT,1AEND5,2011,HONDA,ACCORD,RED,,03042019,1104,"(41.7973640132964, -72.6779041943732)"
361367,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AL96480,2007,SUBARU,LEGECY,TAN,,03032019,2154,"(41.7556900619625, -72.6710338797424)"
361351,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN29281,2013,DODGE,DART,GRY,,03042019,2141,"(41.7467596730301, -72.6817338306864)"
